0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:21:59 +0700] "GET /QLCaNhan/img/carousel4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:21:59 +0700] "GET /QLCaNhan/bootstrap/img/body-brackground.jpeg HTTP/1.1" 404 1039
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:22:00 +0700] "GET /QLCaNhan/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 542194
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:22:01 +0700] "GET /QLCaNhan/index.jsp HTTP/1.1" 200 3057
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:22:01 +0700] "GET /QLCaNhan/bootstrap/Css.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:22:01 +0700] "GET /QLCaNhan/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:22:01 +0700] "GET /QLCaNhan/angular-validate/font-awesome-4.6.3/css/font-awesome.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:22:01 +0700] "GET /QLCaNhan/bootstrap/js/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:22:01 +0700] "GET /QLCaNhan/plugin/fullcalendar.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:22:01 +0700] "GET /QLCaNhan/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:22:01 +0700] "GET /QLCaNhan/plugin/lib/cupertino/jquery-ui.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:22:01 +0700] "GET /QLCaNhan/plugin/fullcalendar.print.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:22:02 +0700] "GET /QLCaNhan/img/carousel1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:22:02 +0700] "GET /QLCaNhan/img/carousel2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:22:02 +0700] "GET /QLCaNhan/img/carousel4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:22:02 +0700] "GET /QLCaNhan/img/carousel3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:22:02 +0700] "GET /QLCaNhan/bootstrap/img/body-brackground.jpeg HTTP/1.1" 404 1039
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:22:03 +0700] "GET /QLCaNhan/bootstrap/css/bootstrap.min.css.map HTTP/1.1" 200 542194
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:22:30 +0700] "GET /QLCaNhan/index.jsp HTTP/1.1" 200 3057
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:22:30 +0700] "GET /QLCaNhan/bootstrap/img/body-brackground.jpeg HTTP/1.1" 404 1039
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:25:46 +0700] "GET /QLCaNhan/index.jsp HTTP/1.1" 200 5989
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:25:46 +0700] "GET /QLCaNhan/bootstrap/Css.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:25:46 +0700] "GET /QLCaNhan/angular-validate/font-awesome-4.6.3/css/font-awesome.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:25:46 +0700] "GET /QLCaNhan/bootstrap/js/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:25:46 +0700] "GET /QLCaNhan/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:25:46 +0700] "GET /QLCaNhan/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:25:46 +0700] "GET /QLCaNhan/plugin/fullcalendar.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:25:46 +0700] "GET /QLCaNhan/plugin/fullcalendar.print.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:25:46 +0700] "GET /QLCaNhan/plugin/lib/cupertino/jquery-ui.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:25:46 +0700] "GET /QLCaNhan/img/carousel1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:25:46 +0700] "GET /QLCaNhan/img/carousel3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:25:46 +0700] "GET /QLCaNhan/img/carousel2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:25:46 +0700] "GET /QLCaNhan/img/carousel4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:25:46 +0700] "GET /QLCaNhan/img/main-user.png HTTP/1.1" 200 5100
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:25:46 +0700] "GET /QLCaNhan/bootstrap/img/body-brackground.jpeg HTTP/1.1" 404 1039
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:25:46 +0700] "GET /QLCaNhan/bootstrap/fonts/glyphicons-halflings-regular.eot? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:26:18 +0700] "GET /QLCaNhan/index.jsp HTTP/1.1" 200 5989
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:26:18 +0700] "GET /QLCaNhan/img/main-user.png HTTP/1.1" 200 5100
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:26:18 +0700] "GET /QLCaNhan/bootstrap/Css.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:26:18 +0700] "GET /QLCaNhan/angular-validate/font-awesome-4.6.3/css/font-awesome.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:26:18 +0700] "GET /QLCaNhan/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:26:18 +0700] "GET /QLCaNhan/bootstrap/js/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:26:18 +0700] "GET /QLCaNhan/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:26:18 +0700] "GET /QLCaNhan/plugin/fullcalendar.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:26:18 +0700] "GET /QLCaNhan/plugin/fullcalendar.print.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:26:18 +0700] "GET /QLCaNhan/plugin/lib/cupertino/jquery-ui.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:26:18 +0700] "GET /QLCaNhan/img/carousel1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:26:18 +0700] "GET /QLCaNhan/img/carousel2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:26:18 +0700] "GET /QLCaNhan/img/carousel3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:26:18 +0700] "GET /QLCaNhan/img/carousel4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:26:18 +0700] "GET /QLCaNhan/bootstrap/img/body-brackground.jpeg HTTP/1.1" 404 1039
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:26:18 +0700] "GET /QLCaNhan/bootstrap/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:26:19 +0700] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:26:19 +0700] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:28:29 +0700] "GET /QLCaNhan/index.jsp HTTP/1.1" 200 6038
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:28:29 +0700] "GET /QLCaNhan/bootstrap/img/body-brackground.jpeg HTTP/1.1" 404 1039
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:28:29 +0700] "GET /QLCaNhan/bootstrap/img/main-brackground.jpg HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:29:25 +0700] "GET /QLCaNhan/index.jsp HTTP/1.1" 200 6066
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:29:25 +0700] "GET /QLCaNhan/bootstrap/Css.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:29:25 +0700] "GET /QLCaNhan/plugin/lib/cupertino/jquery-ui.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:29:25 +0700] "GET /QLCaNhan/bootstrap/js/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:29:25 +0700] "GET /QLCaNhan/angular-validate/font-awesome-4.6.3/css/font-awesome.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:29:25 +0700] "GET /QLCaNhan/plugin/fullcalendar.print.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:29:25 +0700] "GET /QLCaNhan/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:29:25 +0700] "GET /QLCaNhan/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:29:25 +0700] "GET /QLCaNhan/plugin/fullcalendar.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:29:25 +0700] "GET /QLCaNhan/img/carousel1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:29:25 +0700] "GET /QLCaNhan/img/carousel2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:29:25 +0700] "GET /QLCaNhan/img/carousel4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:29:25 +0700] "GET /QLCaNhan/img/carousel3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:29:25 +0700] "GET /QLCaNhan/img/main-user.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:29:25 +0700] "GET /QLCaNhan/bootstrap/img/body-brackground.jpeg HTTP/1.1" 404 1039
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:29:25 +0700] "GET /QLCaNhan/bootstrap/img/main-brackground.jpg HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:53:10 +0700] "GET /QLCaNhan/middangnhap.jsp HTTP/1.1" 200 6251
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:53:10 +0700] "GET /QLCaNhan/bootstrap/Css.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:53:10 +0700] "GET /QLCaNhan/bootstrap/js.js HTTP/1.1" 200 2157
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:53:10 +0700] "GET /QLCaNhan/angular-validate/font-awesome-4.6.3/css/font-awesome.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:53:10 +0700] "GET /QLCaNhan/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:53:10 +0700] "GET /QLCaNhan/angular-validate/angular.min.js HTTP/1.1" 200 160048
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:53:10 +0700] "GET /QLCaNhan/bootstrap/js/jquery-3.1.0.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:53:10 +0700] "GET /QLCaNhan/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:53:10 +0700] "GET /QLCaNhan/img/carousel1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:53:10 +0700] "GET /QLCaNhan/img/carousel2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:53:10 +0700] "GET /QLCaNhan/img/carousel3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:53:10 +0700] "GET /QLCaNhan/img/carousel4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [15/Oct/2016:21:53:10 +0700] "GET /QLCaNhan/bootstrap/img/body-brackground.jpeg HTTP/1.1" 404 1039
